src,back_st,back_end,stdev,theo_err,mad_arr
40.0,44.0,57.0,0.0185,0.0161,0.0127
40.0,44.0,58.0,0.0185,0.016,0.0128
40.0,44.0,59.0,0.0186,0.016,0.0127
40.0,44.0,60.0,0.0186,0.016,0.0127
40.0,44.0,61.0,0.0186,0.016,0.0127
40.0,44.0,62.0,0.0185,0.0159,0.0126
40.0,44.0,63.0,0.0186,0.0159,0.0125
40.0,44.0,64.0,0.0185,0.0159,0.0126
40.0,44.0,65.0,0.0185,0.0159,0.0125
40.0,44.0,66.0,0.0186,0.0159,0.0125
40.0,44.0,67.0,0.0187,0.0159,0.0127
40.0,44.0,68.0,0.0187,0.0158,0.0128
40.0,44.0,69.0,0.0187,0.0158,0.0127
40.0,45.0,47.0,0.0207,0.018,0.0143
40.0,45.0,48.0,0.0199,0.0173,0.0137
40.0,45.0,49.0,0.0196,0.0169,0.0134
40.0,45.0,50.0,0.0193,0.0167,0.0128
40.0,45.0,51.0,0.0191,0.0165,0.013
40.0,45.0,52.0,0.0188,0.0164,0.0128
40.0,45.0,53.0,0.0188,0.0163,0.0128
40.0,45.0,54.0,0.0185,0.0162,0.0127
40.0,45.0,55.0,0.0186,0.0161,0.0127
40.0,45.0,56.0,0.0186,0.0161,0.0126
40.0,45.0,57.0,0.0185,0.0161,0.0126
40.0,45.0,58.0,0.0185,0.016,0.0127
40.0,45.0,59.0,0.0186,0.016,0.0127
40.0,45.0,60.0,0.0186,0.016,0.0128
40.0,45.0,61.0,0.0186,0.0159,0.0128
40.0,45.0,62.0,0.0185,0.0159,0.0126
40.0,45.0,63.0,0.0186,0.0159,0.0126
40.0,45.0,64.0,0.0185,0.0159,0.0126
40.0,45.0,65.0,0.0185,0.0159,0.0127
40.0,45.0,66.0,0.0186,0.0159,0.0126
40.0,45.0,67.0,0.0187,0.0158,0.0126
40.0,45.0,68.0,0.0187,0.0158,0.0128
40.0,45.0,69.0,0.0187,0.0158,0.0128
40.0,46.0,48.0,0.0202,0.0178,0.0134
40.0,46.0,49.0,0.0197,0.0172,0.0134
40.0,46.0,50.0,0.0193,0.0168,0.0133
40.0,46.0,51.0,0.0192,0.0166,0.0131
40.0,46.0,52.0,0.0188,0.0164,0.0132
40.0,46.0,53.0,0.0187,0.0163,0.013
40.0,46.0,54.0,0.0185,0.0162,0.0126
40.0,46.0,55.0,0.0185,0.0162,0.0128
40.0,46.0,56.0,0.0185,0.0161,0.0125
40.0,46.0,57.0,0.0185,0.0161,0.0127
40.0,46.0,58.0,0.0185,0.016,0.0128
40.0,46.0,59.0,0.0185,0.016,0.0128
40.0,46.0,60.0,0.0186,0.016,0.0128
40.0,46.0,61.0,0.0185,0.0159,0.0128
40.0,46.0,62.0,0.0185,0.0159,0.0127
40.0,46.0,63.0,0.0185,0.0159,0.0126
40.0,46.0,64.0,0.0185,0.0159,0.0125
40.0,46.0,65.0,0.0185,0.0159,0.0125
40.0,46.0,66.0,0.0185,0.0158,0.0126
40.0,46.0,67.0,0.0186,0.0158,0.0127
40.0,46.0,68.0,0.0187,0.0158,0.0127
40.0,46.0,69.0,0.0187,0.0158,0.0127
40.0,47.0,49.0,0.0196,0.0177,0.0134
40.0,47.0,50.0,0.0191,0.0171,0.013
40.0,47.0,51.0,0.0189,0.0167,0.0127
40.0,47.0,52.0,0.0186,0.0165,0.0127
40.0,47.0,53.0,0.0185,0.0164,0.0127
40.0,47.0,54.0,0.0183,0.0163,0.0125
40.0,47.0,55.0,0.0183,0.0162,0.0125
40.0,47.0,56.0,0.0184,0.0161,0.0125
40.0,47.0,57.0,0.0183,0.0161,0.0124
40.0,47.0,58.0,0.0184,0.016,0.0125
40.0,47.0,59.0,0.0184,0.016,0.0126
40.0,47.0,60.0,0.0185,0.016,0.0128
40.0,47.0,61.0,0.0184,0.0159,0.0128
40.0,47.0,62.0,0.0184,0.0159,0.0125
40.0,47.0,63.0,0.0184,0.0159,0.0125
40.0,47.0,64.0,0.0184,0.0159,0.0126
40.0,47.0,65.0,0.0184,0.0159,0.0125
40.0,47.0,66.0,0.0185,0.0158,0.0125
40.0,47.0,67.0,0.0186,0.0158,0.0125
40.0,47.0,68.0,0.0187,0.0158,0.0128
40.0,47.0,69.0,0.0187,0.0158,0.0128
40.0,48.0,50.0,0.0192,0.0176,0.0127
40.0,48.0,51.0,0.0191,0.0169,0.0129
40.0,48.0,52.0,0.0185,0.0166,0.013
40.0,48.0,53.0,0.0185,0.0164,0.0128
40.0,48.0,54.0,0.0182,0.0163,0.0123
40.0,48.0,55.0,0.0183,0.0162,0.0125
40.0,48.0,56.0,0.0183,0.0161,0.0124
40.0,48.0,57.0,0.0183,0.0161,0.0124
40.0,48.0,58.0,0.0183,0.016,0.0125
40.0,48.0,59.0,0.0184,0.016,0.0125
40.0,48.0,60.0,0.0185,0.016,0.0128
40.0,48.0,61.0,0.0184,0.0159,0.0127
40.0,48.0,62.0,0.0184,0.0159,0.0126
40.0,48.0,63.0,0.0184,0.0159,0.0127
40.0,48.0,64.0,0.0184,0.0159,0.0125
40.0,48.0,65.0,0.0184,0.0159,0.0124
40.0,48.0,66.0,0.0185,0.0158,0.0125
40.0,48.0,67.0,0.0186,0.0158,0.0126
40.0,48.0,68.0,0.0187,0.0158,0.0126
40.0,48.0,69.0,0.0187,0.0158,0.0127
40.0,49.0,51.0,0.0198,0.0173,0.014
40.0,49.0,52.0,0.0187,0.0168,0.013
40.0,49.0,53.0,0.0185,0.0165,0.0125
40.0,49.0,54.0,0.0182,0.0163,0.0122
40.0,49.0,55.0,0.0183,0.0162,0.0125
40.0,49.0,56.0,0.0183,0.0162,0.0124
40.0,49.0,57.0,0.0183,0.0161,0.0124
40.0,49.0,58.0,0.0183,0.016,0.0125
40.0,49.0,59.0,0.0184,0.016,0.0124
40.0,49.0,60.0,0.0184,0.016,0.0127
40.0,49.0,61.0,0.0184,0.0159,0.0127
40.0,49.0,62.0,0.0184,0.0159,0.0126
40.0,49.0,63.0,0.0184,0.0159,0.0126
40.0,49.0,64.0,0.0184,0.0159,0.0126
40.0,49.0,65.0,0.0184,0.0158,0.0125
40.0,49.0,66.0,0.0185,0.0158,0.0125
40.0,49.0,67.0,0.0186,0.0158,0.0127
40.0,49.0,68.0,0.0187,0.0158,0.0127
40.0,49.0,69.0,0.0187,0.0158,0.0128
40.0,50.0,52.0,0.0186,0.0172,0.0128
40.0,50.0,53.0,0.0185,0.0167,0.0126
40.0,50.0,54.0,0.0181,0.0164,0.0126
40.0,50.0,55.0,0.0182,0.0163,0.0123
40.0,50.0,56.0,0.0183,0.0162,0.0125
40.0,50.0,57.0,0.0183,0.0161,0.0124
40.0,50.0,58.0,0.0183,0.016,0.0125
40.0,50.0,59.0,0.0184,0.016,0.0125
40.0,50.0,60.0,0.0185,0.016,0.0128
40.0,50.0,61.0,0.0184,0.0159,0.0128
40.0,50.0,62.0,0.0184,0.0159,0.0125
40.0,50.0,63.0,0.0185,0.0159,0.0126
40.0,50.0,64.0,0.0184,0.0159,0.0125
40.0,50.0,65.0,0.0184,0.0158,0.0125
40.0,50.0,66.0,0.0185,0.0158,0.0126
40.0,50.0,67.0,0.0186,0.0158,0.0127
40.0,50.0,68.0,0.0187,0.0158,0.0127
40.0,50.0,69.0,0.0187,0.0158,0.0127
40.0,51.0,53.0,0.0186,0.0171,0.0126
40.0,51.0,54.0,0.018,0.0166,0.0125
40.0,51.0,55.0,0.0182,0.0164,0.0123
40.0,51.0,56.0,0.0183,0.0163,0.0123
40.0,51.0,57.0,0.0183,0.0161,0.0125
40.0,51.0,58.0,0.0183,0.0161,0.0125
40.0,51.0,59.0,0.0185,0.016,0.0127
40.0,51.0,60.0,0.0185,0.016,0.0127
40.0,51.0,61.0,0.0185,0.0159,0.0128
40.0,51.0,62.0,0.0185,0.0159,0.0127
40.0,51.0,63.0,0.0185,0.0159,0.0126
40.0,51.0,64.0,0.0184,0.0159,0.0127
40.0,51.0,65.0,0.0185,0.0158,0.0127
40.0,51.0,66.0,0.0186,0.0158,0.0127
40.0,51.0,67.0,0.0187,0.0158,0.0127
40.0,51.0,68.0,0.0188,0.0158,0.0128
40.0,51.0,69.0,0.0188,0.0158,0.0129
40.0,52.0,54.0,0.0184,0.017,0.0129
40.0,52.0,55.0,0.0186,0.0166,0.0127
40.0,52.0,56.0,0.0186,0.0164,0.0128
40.0,52.0,57.0,0.0185,0.0162,0.0126
40.0,52.0,58.0,0.0185,0.0161,0.0125
40.0,52.0,59.0,0.0187,0.016,0.0129
40.0,52.0,60.0,0.0187,0.016,0.0129
40.0,52.0,61.0,0.0186,0.016,0.0129
40.0,52.0,62.0,0.0186,0.0159,0.0128
40.0,52.0,63.0,0.0187,0.0159,0.0129
40.0,52.0,64.0,0.0186,0.0159,0.0129
40.0,52.0,65.0,0.0186,0.0158,0.0128
40.0,52.0,66.0,0.0187,0.0158,0.0128
40.0,52.0,67.0,0.0188,0.0158,0.0129
40.0,52.0,68.0,0.0189,0.0158,0.0129
40.0,52.0,69.0,0.0189,0.0158,0.0129
40.0,53.0,55.0,0.0185,0.0169,0.0127
40.0,53.0,56.0,0.0185,0.0165,0.0125
40.0,53.0,57.0,0.0184,0.0163,0.0127
40.0,53.0,58.0,0.0185,0.0162,0.0127
40.0,53.0,59.0,0.0187,0.0161,0.0127
40.0,53.0,60.0,0.0187,0.016,0.0126
40.0,53.0,61.0,0.0186,0.016,0.0128
40.0,53.0,62.0,0.0186,0.0159,0.0127
40.0,53.0,63.0,0.0187,0.0159,0.0129
40.0,53.0,64.0,0.0186,0.0159,0.0129
40.0,53.0,65.0,0.0186,0.0158,0.0127
40.0,53.0,66.0,0.0186,0.0158,0.0126
40.0,53.0,67.0,0.0188,0.0158,0.0127
40.0,53.0,68.0,0.0189,0.0158,0.0129
40.0,53.0,69.0,0.0189,0.0158,0.0131
40.0,54.0,56.0,0.0194,0.0168,0.0128
40.0,54.0,57.0,0.0189,0.0164,0.0127
40.0,54.0,58.0,0.0188,0.0162,0.0129
40.0,54.0,59.0,0.019,0.0161,0.0129
40.0,54.0,60.0,0.019,0.016,0.0129
40.0,54.0,61.0,0.0189,0.016,0.013
40.0,54.0,62.0,0.0188,0.0159,0.0128
40.0,54.0,63.0,0.0189,0.0159,0.0129
40.0,54.0,64.0,0.0187,0.0159,0.0128
40.0,54.0,65.0,0.0187,0.0159,0.0127
40.0,54.0,66.0,0.0188,0.0158,0.0127
40.0,54.0,67.0,0.0189,0.0158,0.0127
40.0,54.0,68.0,0.019,0.0158,0.0128
40.0,54.0,69.0,0.019,0.0158,0.0129
40.0,55.0,57.0,0.0188,0.0167,0.0129
40.0,55.0,58.0,0.0187,0.0164,0.013
40.0,55.0,59.0,0.019,0.0162,0.013
40.0,55.0,60.0,0.019,0.0161,0.0129
40.0,55.0,61.0,0.0189,0.016,0.0129
40.0,55.0,62.0,0.0188,0.016,0.0128
40.0,55.0,63.0,0.0189,0.0159,0.0129
40.0,55.0,64.0,0.0187,0.0159,0.0128
40.0,55.0,65.0,0.0187,0.0159,0.0129
40.0,55.0,66.0,0.0188,0.0158,0.0129
40.0,55.0,67.0,0.0189,0.0158,0.0129
40.0,55.0,68.0,0.019,0.0158,0.0129
40.0,55.0,69.0,0.019,0.0158,0.013
40.0,56.0,58.0,0.0187,0.0166,0.0127
40.0,56.0,59.0,0.019,0.0163,0.0132
40.0,56.0,60.0,0.019,0.0161,0.0134
40.0,56.0,61.0,0.0189,0.016,0.0132
40.0,56.0,62.0,0.0188,0.016,0.0129
40.0,56.0,63.0,0.0189,0.0159,0.0129
40.0,56.0,64.0,0.0187,0.0159,0.013
40.0,56.0,65.0,0.0187,0.0159,0.0128
40.0,56.0,66.0,0.0188,0.0158,0.0128
40.0,56.0,67.0,0.0189,0.0158,0.0128
40.0,56.0,68.0,0.019,0.0158,0.013
40.0,56.0,69.0,0.019,0.0158,0.0129
40.0,57.0,59.0,0.0194,0.0165,0.0132
40.0,57.0,60.0,0.0193,0.0163,0.0133
40.0,57.0,61.0,0.0191,0.0161,0.0132
40.0,57.0,62.0,0.019,0.016,0.0131
40.0,57.0,63.0,0.019,0.016,0.0132
40.0,57.0,64.0,0.0188,0.0159,0.013
40.0,57.0,65.0,0.0187,0.0159,0.0129
40.0,57.0,66.0,0.0188,0.0159,0.0128
40.0,57.0,67.0,0.019,0.0158,0.0131
40.0,57.0,68.0,0.0191,0.0158,0.013
40.0,57.0,69.0,0.0191,0.0158,0.013
40.0,58.0,60.0,0.0197,0.0165,0.0137
40.0,58.0,61.0,0.0193,0.0163,0.0133
40.0,58.0,62.0,0.0191,0.0161,0.013
40.0,58.0,63.0,0.0191,0.016,0.0131
40.0,58.0,64.0,0.0188,0.0159,0.013
40.0,58.0,65.0,0.0188,0.0159,0.0129
40.0,58.0,66.0,0.0189,0.0159,0.0129
40.0,58.0,67.0,0.019,0.0158,0.0129
40.0,58.0,68.0,0.0191,0.0158,0.0132
40.0,58.0,69.0,0.0191,0.0158,0.0131
40.0,59.0,61.0,0.0191,0.0165,0.0129
40.0,59.0,62.0,0.0189,0.0162,0.0131
40.0,59.0,63.0,0.019,0.0161,0.013
40.0,59.0,64.0,0.0186,0.016,0.0129
40.0,59.0,65.0,0.0186,0.0159,0.0126
40.0,59.0,66.0,0.0188,0.0159,0.0127
40.0,59.0,67.0,0.0189,0.0159,0.013
40.0,59.0,68.0,0.0191,0.0158,0.0132
40.0,59.0,69.0,0.0191,0.0158,0.0132
40.0,60.0,62.0,0.0189,0.0165,0.0131
40.0,60.0,63.0,0.019,0.0162,0.0132
40.0,60.0,64.0,0.0185,0.016,0.0128
40.0,60.0,65.0,0.0185,0.016,0.0127
40.0,60.0,66.0,0.0187,0.0159,0.0124
40.0,60.0,67.0,0.0189,0.0159,0.0128
40.0,60.0,68.0,0.0191,0.0158,0.0131
40.0,60.0,69.0,0.0191,0.0158,0.0132
40.0,61.0,63.0,0.0192,0.0164,0.0133
40.0,61.0,64.0,0.0185,0.0161,0.0128
40.0,61.0,65.0,0.0186,0.016,0.0126
40.0,61.0,66.0,0.0188,0.0159,0.0125
40.0,61.0,67.0,0.019,0.0159,0.0128
40.0,61.0,68.0,0.0192,0.0158,0.0132
40.0,61.0,69.0,0.0192,0.0158,0.013
40.0,62.0,64.0,0.0185,0.0163,0.0128
40.0,62.0,65.0,0.0186,0.0161,0.0126
40.0,62.0,66.0,0.0189,0.016,0.0131
40.0,62.0,67.0,0.0192,0.0159,0.0133
40.0,62.0,68.0,0.0194,0.0159,0.0135
40.0,62.0,69.0,0.0193,0.0158,0.0135
40.0,63.0,65.0,0.0184,0.0163,0.0128
40.0,63.0,66.0,0.0189,0.0161,0.0132
40.0,63.0,67.0,0.0193,0.016,0.0133
40.0,63.0,68.0,0.0195,0.0159,0.0137
40.0,63.0,69.0,0.0194,0.0158,0.0136
40.0,64.0,66.0,0.0195,0.0163,0.0134
40.0,64.0,67.0,0.0199,0.0161,0.0141
40.0,64.0,68.0,0.02,0.0159,0.0141
40.0,64.0,69.0,0.0198,0.0159,0.0137
40.0,65.0,67.0,0.0205,0.0162,0.0147
40.0,65.0,68.0,0.0205,0.016,0.0142
40.0,65.0,69.0,0.02,0.0159,0.0139
40.0,66.0,68.0,0.0207,0.0162,0.014
40.0,66.0,69.0,0.0201,0.016,0.0137
40.0,67.0,69.0,0.0198,0.0161,0.0137
41.0,41.0,43.0,0.0212,0.0201,0.0137
41.0,41.0,44.0,0.0204,0.0187,0.0133
41.0,41.0,45.0,0.0199,0.018,0.0132
41.0,41.0,46.0,0.0197,0.0175,0.0133
41.0,41.0,47.0,0.0197,0.0172,0.0135
41.0,41.0,48.0,0.0194,0.0169,0.0134
41.0,41.0,49.0,0.0193,0.0168,0.0132
41.0,41.0,50.0,0.0192,0.0166,0.0135
41.0,41.0,51.0,0.0191,0.0165,0.0131
41.0,41.0,52.0,0.0188,0.0164,0.0128
41.0,41.0,53.0,0.0188,0.0163,0.013
41.0,41.0,54.0,0.0186,0.0163,0.0127
41.0,41.0,55.0,0.0186,0.0162,0.0129
41.0,41.0,56.0,0.0186,0.0162,0.0129
41.0,41.0,57.0,0.0186,0.0161,0.0126
41.0,41.0,58.0,0.0186,0.0161,0.0128
41.0,41.0,59.0,0.0186,0.0161,0.0129
41.0,41.0,60.0,0.0186,0.016,0.0129
41.0,41.0,61.0,0.0185,0.016,0.0128
41.0,41.0,62.0,0.0185,0.016,0.0126
41.0,41.0,63.0,0.0185,0.016,0.0126
41.0,41.0,64.0,0.0185,0.016,0.0128
41.0,41.0,65.0,0.0185,0.0159,0.0128
41.0,41.0,66.0,0.0185,0.0159,0.0129
41.0,41.0,67.0,0.0186,0.0159,0.0129
41.0,41.0,68.0,0.0187,0.0159,0.0128
41.0,41.0,69.0,0.0187,0.0159,0.0129
41.0,42.0,44.0,0.0211,0.0196,0.0136
41.0,42.0,45.0,0.0202,0.0184,0.0134
41.0,42.0,46.0,0.0198,0.0177,0.0136
41.0,42.0,47.0,0.0198,0.0172,0.0138
41.0,42.0,48.0,0.0195,0.017,0.0133
41.0,42.0,49.0,0.0194,0.0168,0.0133
41.0,42.0,50.0,0.0192,0.0166,0.0133
41.0,42.0,51.0,0.0191,0.0165,0.013
41.0,42.0,52.0,0.0189,0.0164,0.013
41.0,42.0,53.0,0.0188,0.0163,0.0128
41.0,42.0,54.0,0.0186,0.0163,0.0129
41.0,42.0,55.0,0.0186,0.0162,0.0128
41.0,42.0,56.0,0.0186,0.0162,0.0126
41.0,42.0,57.0,0.0186,0.0161,0.0126
41.0,42.0,58.0,0.0186,0.0161,0.0125
41.0,42.0,59.0,0.0186,0.016,0.0126
41.0,42.0,60.0,0.0186,0.016,0.0129
41.0,42.0,61.0,0.0185,0.016,0.0127
41.0,42.0,62.0,0.0185,0.016,0.0125
41.0,42.0,63.0,0.0185,0.016,0.0126
41.0,42.0,64.0,0.0185,0.0159,0.0127
41.0,42.0,65.0,0.0185,0.0159,0.0127
41.0,42.0,66.0,0.0185,0.0159,0.0128
41.0,42.0,67.0,0.0186,0.0159,0.0128
41.0,42.0,68.0,0.0187,0.0159,0.013
41.0,42.0,69.0,0.0187,0.0159,0.013
41.0,43.0,45.0,0.0209,0.0192,0.0146
41.0,43.0,46.0,0.0201,0.018,0.0146
41.0,43.0,47.0,0.0201,0.0174,0.0142
41.0,43.0,48.0,0.0197,0.0171,0.0136
41.0,43.0,49.0,0.0195,0.0168,0.0133
41.0,43.0,50.0,0.0193,0.0166,0.0134
41.0,43.0,51.0,0.0192,0.0165,0.0133
41.0,43.0,52.0,0.0189,0.0164,0.0128
41.0,43.0,53.0,0.0189,0.0163,0.0128
41.0,43.0,54.0,0.0186,0.0163,0.0125
41.0,43.0,55.0,0.0187,0.0162,0.0127
41.0,43.0,56.0,0.0186,0.0161,0.0126
41.0,43.0,57.0,0.0186,0.0161,0.0128
41.0,43.0,58.0,0.0186,0.0161,0.0127
41.0,43.0,59.0,0.0186,0.016,0.0128
41.0,43.0,60.0,0.0186,0.016,0.0129
41.0,43.0,61.0,0.0185,0.016,0.0127
41.0,43.0,62.0,0.0185,0.016,0.0126
41.0,43.0,63.0,0.0185,0.0159,0.0127
41.0,43.0,64.0,0.0185,0.0159,0.0127
41.0,43.0,65.0,0.0185,0.0159,0.0127
41.0,43.0,66.0,0.0185,0.0159,0.0128
41.0,43.0,67.0,0.0186,0.0159,0.0129
41.0,43.0,68.0,0.0187,0.0159,0.0129
41.0,43.0,69.0,0.0187,0.0158,0.0129
41.0,44.0,46.0,0.0205,0.0188,0.0141
41.0,44.0,47.0,0.0204,0.0177,0.0136
41.0,44.0,48.0,0.0198,0.0172,0.0135
41.0,44.0,49.0,0.0195,0.0169,0.0132
41.0,44.0,50.0,0.0193,0.0167,0.0131
41.0,44.0,51.0,0.0192,0.0165,0.0131
41.0,44.0,52.0,0.0189,0.0164,0.0127
41.0,44.0,53.0,0.0188,0.0163,0.0129
41.0,44.0,54.0,0.0186,0.0162,0.0125
41.0,44.0,55.0,0.0186,0.0162,0.0126
41.0,44.0,56.0,0.0186,0.0161,0.0126
41.0,44.0,57.0,0.0185,0.0161,0.0125
41.0,44.0,58.0,0.0185,0.0161,0.0126
41.0,44.0,59.0,0.0186,0.016,0.0126
41.0,44.0,60.0,0.0186,0.016,0.0127
41.0,44.0,61.0,0.0185,0.016,0.0128
41.0,44.0,62.0,0.0185,0.0159,0.0126
41.0,44.0,63.0,0.0185,0.0159,0.0126
41.0,44.0,64.0,0.0184,0.0159,0.0127
41.0,44.0,65.0,0.0185,0.0159,0.0127
41.0,44.0,66.0,0.0185,0.0159,0.0127
41.0,44.0,67.0,0.0186,0.0159,0.0127
41.0,44.0,68.0,0.0187,0.0158,0.0128
41.0,44.0,69.0,0.0187,0.0158,0.0129
41.0,45.0,47.0,0.0208,0.0182,0.0141
41.0,45.0,48.0,0.02,0.0174,0.0135
41.0,45.0,49.0,0.0196,0.017,0.0136
41.0,45.0,50.0,0.0193,0.0167,0.013
41.0,45.0,51.0,0.0192,0.0166,0.0135
41.0,45.0,52.0,0.0188,0.0164,0.0128
41.0,45.0,53.0,0.0188,0.0163,0.0128
41.0,45.0,54.0,0.0185,0.0162,0.0129
41.0,45.0,55.0,0.0186,0.0162,0.013
41.0,45.0,56.0,0.0186,0.0161,0.0126
41.0,45.0,57.0,0.0185,0.0161,0.0127
41.0,45.0,58.0,0.0185,0.016,0.0127
41.0,45.0,59.0,0.0186,0.016,0.0128
41.0,45.0,60.0,0.0186,0.016,0.0127
